"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Number Tested at Entity Level and Demographic","Total Number Tested with Valid Scores at this Demographic","Grade","Test Id","CAA Science Reported Enrollment","Total Number of Students Tested","Mean Percent Correct","Percentage in Preliminary Indicator Category 1","Percentage in Preliminary Indicator Category 2","Percentage in Preliminary Indicator Category 3","Total Number of Students with Valid Scores"
"27","10272","6069512","","2019","4","Y","7","7","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","4","Y","7","7","13","18","8","7","","*","*","*","7"
"27","10272","6069512","","2019","6","Y","12","12","5","18","8","8","*","*","*","*","8"
"27","10272","6069512","","2019","6","Y","12","12","8","18","6","4","*","*","*","*","4"
"27","10272","6069512","","2019","6","Y","12","12","13","18","14","12","","0.00","91.67","8.33","12"
"27","10272","6069512","","2019","8","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","31","Y","21","21","5","18","18","18","54.2","11.11","83.33","5.56","18"
"27","10272","6069512","","2019","31","Y","21","21","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","31","Y","21","21","13","18","23","21","","9.52","85.71","4.76","21"
"27","10272","6069512","","2019","51","Y","32","32","5","18","25","25","50.8","16.00","80.00","4.00","25"
"27","10272","6069512","","2019","51","Y","32","32","8","18","11","7","*","*","*","*","7"
"27","10272","6069512","","2019","51","Y","32","32","13","18","36","32","","12.50","84.38","3.13","32"
"27","10272","6069512","","2019","52","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","52","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","53","Y","30","30","5","18","23","23","50.9","17.39","78.26","4.35","23"
"27","10272","6069512","","2019","53","Y","30","30","8","18","11","7","*","*","*","*","7"
"27","10272","6069512","","2019","53","Y","30","30","13","18","34","30","","13.33","83.33","3.33","30"
"27","10272","6069512","","2019","75","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","75","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","78","Y","28","28","5","18","22","22","50.9","18.18","77.27","4.55","22"
"27","10272","6069512","","2019","78","Y","28","28","8","18","10","6","*","*","*","*","6"
"27","10272","6069512","","2019","78","Y","28","28","13","18","32","28","","14.29","82.14","3.57","28"
"27","10272","6069512","","2019","80","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","80","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","90","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","10272","6069512","","2019","90","Y","5","5","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","90","Y","5","5","13","18","7","5","","*","*","*","5"
"27","10272","6069512","","2019","91","Y","15","15","5","18","13","13","45.8","30.77","69.23","0.00","13"
"27","10272","6069512","","2019","91","Y","15","15","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","91","Y","15","15","13","18","16","15","","26.67","73.33","0.00","15"
"27","10272","6069512","","2019","92","Y","5","5","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","92","Y","5","5","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","92","Y","5","5","13","18","5","5","","*","*","*","5"
"27","10272","6069512","","2019","93","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","93","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","94","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","94","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","94","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","111","Y","11","11","5","18","7","7","*","*","*","*","7"
"27","10272","6069512","","2019","111","Y","11","11","8","18","6","4","*","*","*","*","4"
"27","10272","6069512","","2019","111","Y","11","11","13","18","13","11","","18.18","81.82","0.00","11"
"27","10272","6069512","","2019","121","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","121","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","142","Y","20","20","5","18","17","17","45.6","23.53","76.47","0.00","17"
"27","10272","6069512","","2019","142","Y","20","20","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","142","Y","20","20","13","18","22","20","","20.00","80.00","0.00","20"
"27","10272","6069512","","2019","160","Y","20","20","5","18","17","17","45.6","23.53","76.47","0.00","17"
"27","10272","6069512","","2019","160","Y","20","20","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","160","Y","20","20","13","18","22","20","","20.00","80.00","0.00","20"
"27","10272","6069512","","2019","170","Y","20","20","5","18","17","17","45.6","23.53","76.47","0.00","17"
"27","10272","6069512","","2019","170","Y","20","20","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","170","Y","20","20","13","18","23","20","","20.00","80.00","0.00","20"
"27","10272","6069512","","2019","180","Y","12","12","5","18","8","8","*","*","*","*","8"
"27","10272","6069512","","2019","180","Y","12","12","8","18","5","4","*","*","*","*","4"
"27","10272","6069512","","2019","180","Y","12","12","13","18","13","12","","0.00","91.67","8.33","12"
"27","10272","6069512","","2019","201","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","201","Y","*","*","13","18","*","*","","*","*","*","*"
"27","10272","6069512","","2019","204","Y","20","20","5","18","17","17","54.3","11.76","82.35","5.88","17"
"27","10272","6069512","","2019","204","Y","20","20","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","204","Y","20","20","13","18","22","20","","10.00","85.00","5.00","20"
"27","10272","6069512","","2019","224","Y","8","8","5","18","5","5","*","*","*","*","5"
"27","10272","6069512","","2019","224","Y","8","8","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","224","Y","8","8","13","18","10","8","","*","*","*","8"
"27","10272","6069512","","2019","226","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","226","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","10272","6069512","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","1","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","65961","0000000","","2019","1","Y","5","5","13","18","5","5","","*","*","*","5"
"27","65961","0000000","","2019","3","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","4","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","31","Y","4","4","5","18","4","4","*","*","*","*","4"
"27","65961","0000000","","2019","31","Y","4","4","13","18","4","4","","*","*","*","4"
"27","65961","0000000","","2019","51","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","65961","0000000","","2019","51","Y","5","5","13","18","5","5","","*","*","*","5"
"27","65961","0000000","","2019","53","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","65961","0000000","","2019","53","Y","5","5","13","18","5","5","","*","*","*","5"
"27","65961","0000000","","2019","75","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","75","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","78","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","90","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","91","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","111","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","121","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","121","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","142","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","65961","0000000","","2019","142","Y","5","5","13","18","5","5","","*","*","*","5"
"27","65961","0000000","","2019","160","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","65961","0000000","","2019","160","Y","5","5","13","18","5","5","","*","*","*","5"
"27","65961","0000000","","2019","170","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","65961","0000000","","2019","170","Y","5","5","13","18","5","5","","*","*","*","5"
"27","65961","0000000","","2019","201","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","201","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","204","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","0000000","","2019","224","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","0000000","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","1","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","4","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","31","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","51","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","53","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","90","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","142","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","160","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6025993","","2019","170","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6025993","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","1","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","3","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","51","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","53","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","78","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","91","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","111","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","142","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","160","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","170","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6101802","","2019","224","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6101802","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","1","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","3","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","31","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","51","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","53","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","75","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","75","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","90","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","142","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","65961","6109466","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","65961","6109466","","2019","160","Y","*","*","5","18","*","*","*","*","*","*","*"
